"user_id","ts_username"
"410081887","BennyBear84"
"410081887","BennyBear84"
"410081887","BennyBear84"
"443118142","RaseOne👊"
"443118142","RaseOne👊"
"443118142","RaseOne👊"
"464926910","marcusissmartlike#146#TuckFrump"
"464926910","marcusissmartlike#146#TuckFrump"
"464926910","marcusissmartlike#146#TuckFrump"
"475026051","backcracker#1.9k"
"475026051","backcracker#1.9k"
"475026051","backcracker#1.9k"
"480297269","employedbygovernmenta…"
"480297269","employedbygovernmenta…"
"480297269","employedbygovernmenta…"
"480882167","fearthedeer414"
"480882167","fearthedeer414"
"480882167","fearthedeer414"
"493762531","clax21Ijustlikebasketball.Thanksyouareawesome."
"493762531","clax21Ijustlikebasketball.Thanksyouareawesome."
"493762531","clax21Ijustlikebasketball.Thanksyouareawesome."
"498961230","The3CVDosandDon'tsfrom.WhenitcomestowritingaCVaperson'shobbiesc…"
"498961230","The3CVDosandDon'tsfrom.WhenitcomestowritingaCVaperson'shobbiesc…"
"498961230","The3CVDosandDon'tsfrom.WhenitcomestowritingaCVaperson'shobbiesc…"
"499293498","dustinlies"
"499293498","dustinliesTeams"
"499293498","dustinlies"
"499293498","dustinlies"
"499293498","dustinliesTeams"
"499293498","dustinlies"
"499293498","dustinlies"
"499293498","dustinlies"
"499293498","dustinliesTeams"
"500730620","Jahmin22"
"500730620","Jahmin22"
"500730620","Jahmin22"
"501784219","13edm"
"501784219","13edm"
"501784219","13edm"
"519628570","twolfpack"
"519628570","twolfpack322"
"519628570","twolfpack322"
"519628570","twolfpack"
"519628570","twolfpack"
"519628570","twolfpack"
"519628570","twolfpack"
"519628570","twolfpack"
"542799484","abcrosby8"
"542799484","abcrosby8"
"542799484","abcrosby8"
"542922197","tkdrahn"
"542922197","tkdrahn"
"542922197","tkdrahn"
"544343743","ts""inaneditorialandgotalotofcriticism.Hepointed…"
"547437345","Chubbybucketlikewithinthe1.6Krange!"
"547437345","Chubbybucketlikewithinthe1.6Krange!"
"547437345","Chubbybucketlikewithinthe1.6Krange!"
"560839404","KING813217andlike1.7K"
"560839404","KING813217andlike1.7K"
"560839404","KING813217andlike1.7K"
"567507663","DestinationDon’tsby"
"583192593","checkoutthisPDopportunityusingOERmaterialswithRegisterhere"
"583192593","checkoutthisPDopportunityusingOERmaterialswithRegisterhere"
"583192593","checkoutthisPDopportunityusingOERmaterialswithRegisterhere"
"588253887","komikt07entinoPleaselikebackifyouhaven'tyet.Thanks!"
"588253887","komikt07entinoPleaselikebackifyouhaven'tyet.Thanks!"
"588253887","komikt07entinoPleaselikebackifyouhaven'tyet.Thanks!"
"588253887","komikt07entinoI'vejustlikedyourShowcase,although…"
"588253887","komikt07entinoI'vejustlikedyourShowcase,although…"
"588902893","13inchrodman"
"588902893","13inchrodman"
"588902893","13inchrodman"
"596547734","KiuKa79"
"596547734","KiuKa79"
"596547734","KiuKa79"
"597996104","ActiveTSisrequired"
"600471053","quav"
"600471053","quav"
"600471053","quav"
"600471053","quav"
"616985702","tshappiness"
"616985702","tshappiness"
"616985702","tshappiness"
"753302287","deep_florist✌🏽"
"753302287","deep_florist✌🏽"
"753302287","deep_florist✌🏽"
"762679440","Trusting_The_Process"
"762679440","Trusting_The_Process"
"762679440","Trusting_The_Process"
"766493366","CompassionatePeachesThisshowcaseispartofagiveawaycheckmypinnedtweet!"
"766493366","CompassionatePeachesThisshowcaseispartofagiveawaycheckmypinnedtweet!"
"766493366","CompassionatePeachesThisshowcaseispartofagiveawaycheckmypinnedtweet!"
"767982614","chester_ts16"
"767982614","chester_ts16"
"767982614","chester_ts16"
"777859160","WerdSilvaLikesomewherearound1.6k,Icansendproof"
"777859160","WerdSilvaLikesomewherearound1.6k,Icansendproof"
"777859160","WerdSilvaLikesomewherearound1.6k,Icansendproof"
"828543212","78%EFG"
"828543212","78%EFG"
"828543212","78%EFG"
"843286274","tsbeards🚀"
"843286274","tsbeards🚀"
"843286274","tsbeards🚀"
"871699640","danallaroundtheworld🙏🏽"
"871699640","danallaroundtheworldLakers,Blazers,Pelicans"
"871699640","danallaroundtheworldLakers,Blazers,Pelicans"
"871699640","danallaroundtheworldLakers,Blazers,Pelicans"
"871699640","danallaroundtheworld🙏🏽"
"895924129","markxthespot"
"895924129","markxthespot"
"895924129","markxthespot"
"898504530","tx_buda"
"898504530","tx_buda"
